day,chl,NAeuph,NBeuph,mld,wind
1049,0.0778502100914372,0.725745935044846,0.894941011972723,26.1166452227401,34.0606779290827
1050,0.0767275613270758,0.56140700831676,1.06152750153089,24.871376845723,34.0732895865169
1051,0.077235245564689,0.418577622522702,1.24845989788938,23.8839499314917,33.9794891168486
1052,0.0995037192487107,0.319134489945854,1.42501118812075,23.226066205212,33.8296825243755
1053,0.133447874318308,0.277638576687536,1.55413156572729,22.9377964079637,33.6749499433044
1054,0.167134233987274,0.299982377074266,1.6261426250235,23.0257588255981,33.5504564405765
1055,0.209245683280753,0.379862634239224,1.60947378169472,23.4660065989851,33.463695624156
1056,0.110918266092732,0.499444940434228,1.5642770738914,24.21036052759,33.3927130724419
1057,0.0971395410113496,0.615475709786398,1.39204562354397,25.1944645826489,33.2961428379155
1058,0.0952499567109848,0.735526703535065,1.22260047704832,26.3458337632655,33.1324904305854
1059,0.094987516575684,0.849171136530457,1.06687102916999,27.590559542904,32.8822151378915
1060,0.094013859799983,0.945412895843092,0.917766036277277,28.8579925541322,32.5643438150169
1061,0.0921353337690944,1.02945619461633,0.78259854801141,30.0834369430734,32.2404643655326
1062,0.089502455195378,1.10123789159878,0.66053851311876,31.209466980705,32.0028323953051
1063,0.0863887693837339,1.15951195061207,0.553058835857815,32.1867658120338,31.9487614976347
1064,0.0830930154521416,1.19965188285287,0.463299400267618,32.9753277477715,32.1485810394001
1065,0.0798296693061825,1.21463409106311,0.396117144521808,33.5464985418789,32.6173620835079
1066,0.0767277888209557,1.19720024856028,0.357661216980554,33.8857785970271,33.3001528489171
1067,0.0739032675871681,1.14267808855687,0.355772989175474,33.9957586368145,34.0766095948266
1068,0.0715652181457414,1.05202776217873,0.401517970305349,33.8981745920314,34.7848527136471
1069,0.0700981617146769,0.934820071299148,0.509698304239398,33.6339897078999,35.2581456117821
1070,0.0700726238664863,0.810436117740982,0.693968575589361,33.2606851145533,35.3637363833605
1071,0.0721433424077067,0.703786731918769,0.953386200223024,32.8465151769705,35.0324279156445
1072,0.0767663474777398,0.634707292565894,1.25132905336849,32.4622237954782,34.270463252642
1073,0.0835822321594089,0.605758157848905,1.49812630232144,32.1714325816501,33.1511135786566
1074,0.0905455418844234,0.597866708154509,1.58258563742042,32.0214072722295,31.7899368607739
1075,0.0948661328655564,0.597641492351101,1.5076489312911,32.0360369667515,30.3127585909771
1076,0.0969375145706122,0.619330616643809,1.40887767143469,32.2125601459648,28.8272682921404
1077,0.0982387496456537,0.647672099532943,1.32087937752125,32.5228855501837,27.4071402385841
1078,0.0981176870419711,0.6621973079473,1.23772051263996,32.9194266139678,26.0925535377775
1079,0.0964033272901106,0.661817792944884,1.17191507758047,33.3444033336513,24.9047643969934
1080,0.0933326445429967,0.647340568710591,1.12296128759644,33.7407905412588,23.8672341153571
1081,0.0894755633500263,0.62444022372883,1.08541318598567,34.0626947996504,23.0235842494378
1082,0.109468937592198,0.602309234618913,1.04739912889918,34.2830281142673,22.4440967365851
1083,0.10736049229039,0.603550036948015,1.02024001682969,34.396909213986,22.217013554364
1084,0.100508401500219,0.638654729058063,0.972842973988596,34.4201444691386,22.4268089207671
1085,0.0845275030249982,0.732443175674888,0.902921441104318,34.3832169691666,23.1267140302285
1086,0.0771027961252871,0.901494402604668,0.806682615950686,34.3222011120893,24.3152009081005
1087,0.0784541035078256,1.12120901769607,0.703533702524445,34.2686958101396,25.925014554021
1088,0.0812366265605147,1.32665235980652,0.586296585644992,34.2410767874784,27.8291269189415
1089,0.0839289005656848,1.44432679962994,0.482488228146879,34.2390589150285,29.8622454076884
1090,0.0851108522248692,1.45618371602583,0.414180651948541,34.2428030371149,31.8513464283894
1091,0.0844256510361706,1.40135249523548,0.391282101517201,34.2167706426821,33.6459708811131
1092,0.0823773682056622,1.3043315956292,0.413346684404806,34.1174587787949,35.1396293855768
1093,0.0796278697938598,1.17222796254682,0.482138343354018,33.9032795170104,36.2772802276627
1094,0.0770685312049671,1.01365604610621,0.604547041071962,33.5443777119128,37.049017568771
1095,0.0756365178762217,0.842173318858191,0.785243245641016,33.0302098522159,37.4748556593075
1096,0.0760811019112044,0.679618512745209,1.01637738734297,32.3732225328024,37.5880497102463
1097,0.0787767515014117,0.550587832950389,1.26798231408074,31.6078478434467,37.4238748322301
1098,0.0834459129239301,0.469868423345508,1.48549920043267,30.785070525812,37.0175191834747
1099,0.0888824955637469,0.43437350732455,1.60789816523561,29.9637815022337,36.410131665734
1100,0.0933328647593204,0.428555882240473,1.61770728570123,29.2008003497728,35.6580108079042
1101,0.0959696189172864,0.439232633722216,1.56459011291539,28.5416827856308,34.838111773334
1102,0.0971470175944138,0.457663896720791,1.49458143988288,28.0141879552546,34.0442740978834
1103,0.0969884224067019,0.478442538473796,1.41736274707395,27.6256330516063,33.3724156081474
1104,0.0954766024735854,0.504807541669694,1.33485792425797,27.3644685872002,32.8979156543642
1105,0.0928451437863979,0.545634173611635,1.24291274835002,27.2054765428256,32.6525348064595
1106,0.0895500343601641,0.61340581476732,1.13386486191506,27.1172367086339,32.6097554721115
1107,0.0862324949006109,0.722222992044993,1.00077580475541,27.0700872285781,32.6855790192528
1108,0.0836077135941692,0.881838899688265,0.842099234612454,27.0428033944991,32.7570504021576
1109,0.0822913742077612,1.08569967248795,0.667274839702176,27.0266149130691,32.6947045132707
1110,0.0824965145919894,1.29874643035508,0.498133161141179,27.0258664666194,32.3999104162384
1111,0.0836728719423365,1.46422152118777,0.360804906774387,27.0554284508938,31.8356793191083
1112,0.0845757068798866,1.53949347998899,0.27276801878692,27.1356945944798,31.0409039054593
1113,0.0841238910590645,1.5238998869632,0.238463512296729,27.2864974216547,30.1228807153451
1114,0.082163061870209,1.43863268524803,0.258261823528428,27.5214312127485,29.2297602436253
1115,0.079314362469293,1.29718424273298,0.339965368658448,27.8438788602969,28.5109947517509
1116,0.076585954884921,1.10550011369546,0.500542421347436,28.2455605392817,28.077728720496
1117,0.075152841502515,0.876385081229408,0.752754370603738,28.7077879564452,27.9750790043229
1118,0.0760863937729699,0.640797069351398,1.07920565993646,29.2049762132463,28.1743805173141
1119,0.0798133551152797,0.441173054067351,1.41269312502784,29.7094833043801,28.5870435948819
1120,0.0853797345816129,0.309373661411108,1.65336993657702,30.1966168549013,29.0948441953397
1121,0.0904469669198918,0.253962441465153,1.73778196509479,30.6487036575961,29.5865031366327
1122,0.0932188181899908,0.266672817104125,1.69897549415186,31.0574235394388,29.9888802670777
1123,0.0940634213447991,0.334421869705273,1.60300998035996,31.4240711962632,30.2833907591263
1124,0.0938846539288078,0.442185688964559,1.47227597052863,31.7579035880191,30.5034358500989
1125,0.0930572479550354,0.572822031975787,1.31778476642624,32.0731345451568,30.7148966664849
1126,0.0918545636556925,0.709161814445823,1.15638062227782,32.3853635270554,30.9869732150072
1127,0.0904552322963565,0.836322199121105,1.00285205693494,32.7082360417458,31.3632277304444
1128,0.0889319138243996,0.944521165645638,0.868055490160547,33.0509512493189,31.8419638948919
1129,0.0873248073089449,1.02904660043859,0.758243436150009,33.4169277922192,32.3715308856466
1130,0.0856807419236668,1.08849368232203,0.676025744115776,33.803607679987,32.8611618486419
1131,0.0840606939389064,1.1231124452167,0.621929033215441,34.2031138133566,33.2032668445388
1132,0.0825308604419949,1.13388979761759,0.595511968345033,34.6033455014647,33.3001579208904
1133,0.0811570296377311,1.12241950945755,0.595865373876309,34.9891197790538,33.0877069240512
1134,0.0800089941247328,1.09129714649099,0.621525876192378,35.3431182078525,32.5502388829056
1135,0.0791651584905703,1.04461692546097,0.669945206472817,35.6466150495232,31.7241281315244
1136,0.0787062043968518,0.988158024969759,0.7367374566918,35.8801618555091,30.6908599387744
1137,0.0786927326347675,0.928843873762143,0.815220131034062,36.0245120378901,29.562685744906
1138,0.0791333626448809,0.873390647036944,0.896737539043774,36.0620434622102,28.4649027294452
1139,0.0799584837535848,0.826507661885262,0.972088393154437,35.9787777915848,27.5183356553162
1140,0.0810171005062848,0.78949484309806,1.03382958195283,35.7668468409424,26.8243815184144
1141,0.082105562673619,0.760058078440913,1.07854926215376,35.4269952962406,26.4537369306877
1142,0.0830204700865993,0.733650350598162,1.10779261794255,34.9705227054382,26.4392028942349
1143,0.0836129590994688,0.705729744126124,1.12675641436684,34.4200271824669,26.7728664083705
1144,0.0838185388118421,0.673801738424308,1.1413193113482,33.8084529452831,27.4081838676055
1145,0.0836603558209825,0.638626373765904,1.15524987395933,33.176248220849,28.2675121472292
1146,0.083231925442654,0.604558370246857,1.16878483980875,32.5668454636153,29.2550206149028
1147,0.0826689389368995,0.579205835077594,1.17857908384614,32.0210850050496,30.2736056047682
1148,0.0821192192878984,0.57251288190724,1.17873862117431,31.5715101370235,31.2428095670166
1149,0.0817303583152171,0.595439648005161,1.16247802727097,31.2375796071668,32.1135355299112
1150,0.0816577556792136,0.6574146719204,1.12401294095815,31.0227295485562,32.8752725862336
1151,0.0820605674655262,0.761120936678908,1.06054571872494,30.9138850613676,33.552995489329
1152,0.0830334972015593,0.89490838181019,0.97453099704821,30.8835420376297,34.1936697222222
1153,0.0844669651906984,1.02976362677679,0.875980056766248,30.8940223606322,34.8455832835685
1154,0.0859620025670956,1.13135377994515,0.782269858650476,30.9030732313037,35.5363897507948
1155,0.0869968663115035,1.18096060392345,0.712206107942358,30.8697386355801,36.2567134642835
1156,0.0872361763875306,1.17979048038517,0.677675636819044,30.759436682332,36.9548848720313
1157,0.0866493060498661,1.1368896861086,0.681948880673742,30.5474275863305,37.5450824257937
1158,0.0854865475640949,1.06261820349436,0.723748765434365,30.2202879676201,37.9268714189766
1159,0.0841947692856001,0.968227595786522,0.798729061134219,29.7755059552191,38.0103135885419
1160,0.0832387508688495,0.866540941429542,0.897660405639637,29.2197484035474,37.7388627767371
1161,0.0829147639234762,0.771908313930787,1.00495529506836,28.5666123469223,37.102944253361
1162,0.0832365366867141,0.697641683665253,1.10059406566657,27.8346900603373,36.1402854623902
1163,0.0839395704943977,0.651847050354669,1.16627199939283,27.0465486395969,34.9236453179264
1164,0.0846082953085597,0.634440086039093,1.19249590337988,26.2288163031978,33.540937277128
1165,0.0848549810693268,0.637590404407625,1.18165361151296,25.4130957953705,32.0752508321286
1166,0.0844442979054928,0.649513421353035,1.14504598385358,24.6370289294283,30.5919803957477
1167,0.0833229447555428,0.659521441946262,1.09661123814861,23.9446383753159,29.13723343549
1168,0.0915701219478396,0.661689419860531,1.04646975930804,23.3851460999177,27.7470171364482
1169,0.11184779965828,0.657075821010981,0.994866231478151,23.0098126878207,26.4621594518834
1170,0.109034068429402,0.653432810561616,0.960984998064292,22.866881748447,25.3412806947971
1171,0.100915661065183,0.656784818083677,0.932441926014261,22.9953120081831,24.4645039211604
1172,0.0940458366417498,0.683321846857546,0.90649841794301,23.4184725928242,23.9239697231711
1173,0.0761205488562028,0.750521994542071,0.887931419453982,24.1392157055773,23.8024408843487
1174,0.0755827948427478,0.866468551038453,0.866631886966099,25.1376326839084,24.1464205006284
1175,0.077941492383444,1.02095886328274,0.844529679509639,26.3723361664703,24.9432756436244
1176,0.0815392216868142,1.1685795026042,0.818578249695243,27.7853776200902,26.1115531978972
1177,0.0852906088815917,1.24670812404529,0.78659896641124,29.31006822404,27.5098932971938
1178,0.088063096471662,1.24050105183239,0.763729624488655,30.8802259940957,28.9638774115041
1179,0.0897978071321393,1.1892031675974,0.771741910376351,32.4389193129083,30.3038827436552
1180,0.0908776410828498,1.11297265409945,0.811242929342045,33.9447550495803,31.4028081982373
1181,0.0913431838405726,1.01836361192987,0.873516344040517,35.3742097459424,32.2019916296593
1182,0.0913763652956919,0.916702757108375,0.951011451986727,36.7193525925746,32.7170967019284
1183,0.0911863187026948,0.817209245574251,1.03275297207926,37.9813830458256,33.022133967332
1184,0.0908414279376763,0.727797117527867,1.10678580506365,39.1614604517554,33.2169487580371
1185,0.0902635227703378,0.653660904746259,1.16315152835511,40.2510819781377,33.3889874834726
1186,0.0892757527621114,0.595993502561858,1.19633730572186,41.2245612225038,33.5820234016367
1187,0.0877071303414624,0.552342510968338,1.20592251446848,42.0358672524753,33.7821025427592
1188,0.0854854588776887,0.518388357299885,1.19495867142984,42.6212295150564,33.9250736241773
1189,0.0826834505778807,0.490451609499324,1.16730118951944,42.9076590444163,33.9227214896372
1190,0.0795103276090877,0.467820681339403,1.12521524617887,42.8261453286308,33.6982634565306
1191,0.0762612846595445,0.454410909480583,1.06839495478789,42.3270729687425,33.2189335215823
1192,0.0732645438606288,0.460043377307483,0.995160999541305,41.3946520573949,32.5145702495442
1193,0.0708758722263134,0.502036482603902,0.905964618650291,40.0570696861677,31.6760563543412
1194,0.0695514310032854,0.606699628593074,0.807509095571216,38.3897056661267,30.8343529687127
1195,0.0699424314278816,0.805042191292781,0.713362302583138,36.5100124384436,30.1273040232733
1196,0.0728603271249324,1.10950293712527,0.638102548377131,34.5642932930268,29.6651525897956
1197,0.0788247941446047,1.46076565687981,0.587425695893991,32.7082870510975,29.5056046426726
1198,0.0866390081186557,1.68164429819524,0.551501684866437,31.0848228525312,29.6454891363568
1199,0.0920026959750382,1.62030188376403,0.523271144254234,29.8025451019531,30.0300809666546
1200,0.0930483722793027,1.45365208891201,0.54473864453891,28.9196513201342,30.5751814418232
1201,0.0934717325754079,1.30671864938758,0.635402954170734,28.4357270467968,31.193201413207
1202,0.0931730080794551,1.11781753627143,0.766095751756831,28.2932662354899,31.8140235364946
1203,0.0922083823717851,0.911668728087831,0.933621979754908,28.388635283655,32.3943093595987
1204,0.0914523967160793,0.706260745343413,1.11882765302278,28.5904503037115,32.9139134163071
1205,0.0911851326053724,0.524769409970191,1.28941577206468,28.7619593226802,33.3631951484874
1206,0.0911662442020887,0.389914896464084,1.41265180140929,28.7833351192669,33.7283373954464
1207,0.090766904068425,0.314177337698482,1.46908795928509,28.569923333707,33.9821005097252
1208,0.0895323022344714,0.301813190462478,1.45747163768079,28.0834109670767,34.0847557586201
1209,0.0875349313555833,0.356159737784802,1.38471079194512,27.3343738506412,33.9953919072566
1210,0.0852569479220805,0.479375038716978,1.25817277543107,26.3764018001692,33.689204963154
1211,0.0832631908574858,0.659377862611414,1.09000243449536,25.2936159034596,33.1735715238774
1212,0.0818920068635676,0.858064868688529,0.904852464448652,24.184549760876,32.4957691854102
1213,0.090542858385538,1.0230836196882,0.735487030258452,23.1458409330577,31.7381228849572
1214,0.0952829793712656,1.12267342549705,0.611312641777673,22.2589017142172,31.0010071667568
1215,0.0916987826297101,1.13492791001588,0.550240541626827,21.5818077114822,30.37874454315
1216,0.0890881741696446,1.10616914724142,0.554724127984302,21.1472965069766,29.9362534644023
1217,0.0885108526834683,1.03914373773422,0.617149019136607,20.9663271025785,29.6942452527775
1218,0.0903390770192606,0.952381179085105,0.73216445308902,21.0354416891074,29.6278604113863
1219,0.0952359034023879,0.866791380522291,0.882825601394681,21.3454556194906,29.6789523346515
1220,0.103739600327697,0.798556151061823,1.03384704277014,21.8889166718123,29.7775041118132
1221,0.115782912405724,0.756912602611076,1.14099334064031,22.6643074065077,29.8646313599928
1222,0.113095401359044,0.743603859105526,1.17885842253599,23.6759589690921,29.9093607571161
1223,0.0887374477389139,0.765124942987046,1.16437650260609,24.929844028933,29.9139176564226
1224,0.0867516200045391,0.793484821044205,1.08488171215499,26.4265254837751,29.9066056839123
1225,0.0860978742352799,0.842612577837034,0.997148771627199,28.1532929055619,29.9258693111104
1226,0.0852494897616883,0.899117969923402,0.907421914919088,30.0777498440234,30.0021312665493
1227,0.0840565785240367,0.952232280073175,0.8234404814859,32.1447811381266,30.1444285776766
1228,0.0827682081558165,0.996352490455802,0.75685697966906,34.2780247413457,30.3366601554977
1229,0.0816223003638266,1.02417484701046,0.717018492944947,36.3859006715346,30.5443241363268
1230,0.0808022051916614,1.02915171522358,0.713221273209589,38.3711717556176,30.7285079846886
1231,0.0804844184068653,1.00651666787651,0.753765174915647,40.1421824908706,30.8611702053947
1232,0.0808610769118479,0.954351320435412,0.843019501503248,41.6235334663629,30.935424846083
1233,0.082124982926709,0.875166039173357,0.975894015352961,42.7640805986928,30.9666796586677
1234,0.0843584374714658,0.777462256781338,1.13162850234092,43.5407575456439,30.9842143420541
1235,0.0873402713870765,0.676072105545452,1.27522738353927,43.9576520776742,31.0166515787446
1236,0.0904530238334454,0.589058762595015,1.37354622281868,44.0407980767493,31.0772781912291
1237,0.0929147693088395,0.530811847027825,1.41353740189321,43.8300338203291,31.15536264497
1238,0.0941326993887906,0.506875872301253,1.40010938220853,43.3698255860053,31.21742400963
1239,0.0938156804563647,0.515920125461318,1.34265215340636,42.701051750726,31.21867077747
1240,0.0919622797010082,0.554222950140281,1.24946342261059,41.8553850605222,31.1209495845715
1241,0.0888375055241704,0.617153700510106,1.12743017949729,40.8532045114529,30.9109619301585
1242,0.0849006493780113,0.698532802036186,0.983484904996789,39.7050953232694,30.6121584733606
1243,0.0806978528397758,0.789782420840767,0.826421617743051,38.4161683692043,30.2857077744036
1244,0.0767374861733006,0.879880239809573,0.667983329771261,36.9918401505102,30.0195142545237
1245,0.073385734651352,0.957136590895242,0.522548484133685,35.4434855476919,29.9081381810746
1246,0.0708341693047684,1.01356382064086,0.405183958072225,33.7925393139576,30.0293053803904
1247,0.0691768957085816,1.05077809519378,0.32929001768356,32.0721132233309,30.4235802299055
1248,0.0685713610583445,1.08322616616745,0.30664162793406,30.3258726222137,31.0825467868339
1249,0.0693774752749137,1.13287540826785,0.350816417697397,28.6046000265464,31.9480848360669
1250,0.0721504290929084,1.21297108172375,0.477243482871878,26.9613941634746,32.9221046510923
1251,0.0773666623669134,1.30239745255259,0.686439261131408,25.446691052232,33.8835268614489
1252,0.0846401936006779,1.32291553505972,0.924279690483959,24.1042084346415,34.7081007584591
1253,0.111097975675559,1.18813446421776,1.06853877415136,22.9685505465028,35.2869733733982
1254,0.157020254448431,0.98470370526026,1.10198101209154,22.0646815898462,35.5412929852874
1255,0.228508519875685,0.856324515571722,1.15779855012825,21.4089357707582,35.4317678470883
1256,0.360092559281879,0.755332193028337,1.18864928723267,21.0108283453943,34.9632665380543
1257,0.602464828858983,0.671312986362816,1.18678260248147,20.8747720486351,34.1848780391778
1258,1.01627755591553,0.615094453954564,1.15453292265449,21.0009231458353,33.1854958597626
1259,1.59478363581507,0.591255643950363,1.08635174005054,21.3847398118598,32.084501662142
1260,2.12218523357771,0.605129260640539,1.00232654776849,22.0153257537408,31.0171499282058
1261,2.19005385438322,0.648762043761308,0.946031969202664,22.873111093053,30.1151881111488
1262,0.747206022158775,0.708508273543496,1.11582771511261,23.9277503718721,29.4849708292703
1263,0.15183934308276,0.673661542980491,1.19708219919201,25.1371945305051,29.1872005033759
1264,0.0851406665842464,0.613773836430194,0.951728205584856,26.4486877928009,29.2235201251082
1265,0.0757647485436036,0.67557084256366,0.863246568320696,27.8019964210899,29.5346832756693
1266,0.0732663395878582,0.727646413108418,0.782653389061619,29.1346050975875,30.0126433890739
1267,0.0712465528540654,0.746194632555769,0.710170574008495,30.3880668193886,30.5251034253837
1268,0.0696139992053847,0.746700185377478,0.664523979425643,31.5143115625599,30.9469988445604
1269,0.0686525693037127,0.748428453889541,0.647094509736037,32.480616113422,31.1905185536934
1270,0.0686693981303881,0.779928047637698,0.655340872340577,33.2721524914931,31.2248387570602
1271,0.0701072036181045,0.875544227947626,0.684923523879084,33.8915250815916,31.0792434897416
1272,0.0735224521652062,1.06026694297047,0.726614308471211,34.3553648565982,30.8281941705475
1273,0.0793392863069566,1.31254509005883,0.760179993405393,34.6887157774911,30.5627118218732
1274,0.086894016852707,1.51300234467251,0.75147031284677,34.9184600706695,30.3571941902855
1275,0.0930949916575279,1.51538008663587,0.687434645275963,35.0672564734549,30.2427529318215
1276,0.0958982614389567,1.41931130260504,0.641783794203911,35.1493467462016,30.196432891697
1277,0.0978441672633441,1.33444943819806,0.657363437850623,35.1691424587852,30.1506267868446
1278,0.0982939950681363,1.20495814931468,0.707668523225375,35.1228375526852,30.0201894825022
1279,0.0968683746092902,1.04762032524997,0.799478020083179,35.0025596119553,29.7384668443079
1280,0.0943974075540851,0.866390402293541,0.930766039330172,34.8019495006075,29.2899033691378
1281,0.0917950629739289,0.672528281621183,1.09250967686154,34.5216961606203,28.7274432962766
1282,0.0898582971089314,0.485903583275873,1.26328551935682,34.1735409914019,28.1675765403962
1283,0.0887753792030075,0.329912678372809,1.41151921242656,33.7816112065411,27.7631604220859
1284,0.0880823803560913,0.221135097419643,1.50894768883248,33.3805654100154,27.6616574118382
1285,0.0870735222367766,0.163712559520917,1.54414264208694,33.0107920002472,27.9616018473569
1286,0.0853655944243776,0.156165396395634,1.52177282223479,32.7116142107802,28.6811204886642
1287,0.0831009100891972,0.20220394866509,1.45011274342153,32.513956839483,29.7487537679449
1288,0.0807479342071638,0.312538510118801,1.3334428006546,32.4341008161553,31.0197972698499
1289,0.078865937684114,0.493905877034133,1.17661697120312,32.4699517926275,32.3132415090294
1290,0.0779797980750358,0.733124004891643,0.993587298869435,32.6007233586528,33.4578632407118
1291,0.0784112816795746,0.991389379970509,0.808449898613848,32.7902046655361,34.3332959633241
1292,0.0800511670129781,1.21876948049461,0.646979786474527,32.9930125030159,34.8938600918613
1293,0.0823582645521805,1.38056229205476,0.526708445762348,33.1625921753187,35.1688412883447
1294,0.0847095830002227,1.47143618758757,0.452855696167694,33.259369314768,35.2407063310438
1295,0.0867012346491206,1.50318334508878,0.421041754283989,33.2574406492457,35.2097686850512
1296,0.0880773799779701,1.48630173010191,0.423552014715264,33.1485200684957,35.1577168639235
1297,0.0886140562162634,1.42743623108796,0.454455746446991,32.9424450969236,35.1219892307515
1298,0.0881887458880684,1.3323979027984,0.511157500521343,32.6642612341283,35.0885405956811
1299,0.0868633396213595,1.20617854394978,0.59364668745549,32.3485794341606,35.0037977320796
1300,0.084927170561244,1.05401909221371,0.702977230614837,32.0324029037343,34.7999826118339
1301,0.0828780628725245,0.883727497425942,0.838672653922025,31.747848429029,34.4237908397681
1302,0.0812939587148909,0.708152499631635,0.995183998862933,31.5161157840072,33.8579934345126
1303,0.0806301040649617,0.545712678979941,1.15924932381419,31.3437258841221,33.1288297791139
1304,0.081040194421169,0.416601725536551,1.31129156522072,31.2215476959796,32.2976969581874
1305,0.0823466973142504,0.336735701495375,1.43153253989306,31.1265868056348,31.4414533452603
1306,0.0842002460372709,0.314971846063351,1.50607372915429,31.0260332147461,30.6295122650613
1307,0.0862890323527814,0.353520180729463,1.52757907393247,30.8827498729433,29.9064841062441
1308,0.0883901111720172,0.444263591053638,1.49302016591313,30.6612658365659,29.2863773123659
1309,0.0902595030630074,0.562330293127186,1.40721223245982,30.3334059037422,28.7594776022637
1310,0.0916013729018305,0.673292225259869,1.29084673281968,29.8828874007747,28.3079384064328
1311,0.0921924596269166,0.754629025590037,1.17410702182522,29.3084683127808,27.9227910631914
1312,0.091888579155585,0.802921059939361,1.07585305784474,28.6254658472612,27.614752273628
1313,0.090579234392962,0.825188109729211,0.998380673960632,27.8656314973709,27.4139283773426
1314,0.0883375434427797,0.832847340413244,0.935902004570116,27.075454536062,27.3581820904678
1315,0.0854778538947064,0.838487268928775,0.879698998437205,26.3129933608553,27.4747010620128
1316,0.0824437786362155,0.854333367202793,0.820951148784551,25.6433499331557,27.7623316454898
1317,0.0796811443374549,0.891000984438985,0.753329527206232,25.1329575508804,28.1823394803723
1318,0.0775564872381488,0.955124146762816,0.675537440414159,24.8429798286144,28.6623711012757
1319,0.0763102470168357,1.04537334907121,0.59304612467965,24.8223188357158,29.1135850800513
